model,family,ctype,user,beta,trait,base,dpo,delta,t,p,sig
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.01,O,3.103,3.22,0.117,1.36,0.1858,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.01,C,3.23,3.457,0.227,2.053,0.0496,1
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.01,E,3.233,3.5,0.267,3.574,0.0015,1
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.01,A,3.16,3.503,0.343,2.764,0.0109,1
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.01,N,2.897,2.753,-0.143,-1.267,0.2156,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.1,O,3.103,3.25,0.147,1.504,0.1461,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.1,C,3.23,3.347,0.117,1.132,0.2674,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.1,E,3.233,3.437,0.203,2.547,0.0169,1
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.1,A,3.16,3.39,0.23,1.901,0.0693,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.1,N,2.897,2.857,-0.04,-0.357,0.7241,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.5,O,3.103,3.17,0.067,0.716,0.4811,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.5,C,3.23,3.32,0.09,0.856,0.3993,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.5,E,3.233,3.39,0.157,1.784,0.0853,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.5,A,3.16,3.34,0.18,1.882,0.0702,0
tulu-2-7b,Tulu-2,AGENT_HIGH,,0.5,N,2.897,2.827,-0.07,-0.687,0.4977,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.01,O,3.103,3.177,0.073,0.965,0.3427,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.01,C,3.23,3.253,0.023,0.209,0.8357,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.01,E,3.233,3.24,0.007,0.077,0.9393,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.01,A,3.16,3.263,0.103,0.852,0.4028,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.01,N,2.897,2.977,0.08,0.756,0.4559,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.1,O,3.103,3.12,0.017,0.223,0.8248,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.1,C,3.23,3.297,0.067,0.568,0.5748,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.1,E,3.233,3.293,0.06,0.649,0.522,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.1,A,3.16,3.31,0.15,1.267,0.2171,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.1,N,2.897,2.953,0.057,0.451,0.6557,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.5,O,3.103,3.117,0.013,0.181,0.8573,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.5,C,3.23,3.3,0.07,0.647,0.5231,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.5,E,3.233,3.257,0.023,0.284,0.7786,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.5,A,3.16,3.207,0.047,0.431,0.6697,0
tulu-2-7b,Tulu-2,AGENT_LOW,,0.5,N,2.897,2.987,0.09,1.007,0.3243,0
tulu-2-7b,Tulu-2,USER,109852,0.01,O,3.103,3.147,0.043,0.597,0.5554,0
tulu-2-7b,Tulu-2,USER,109852,0.01,C,3.23,3.307,0.077,0.757,0.4554,0
tulu-2-7b,Tulu-2,USER,109852,0.01,E,3.233,3.243,0.01,0.126,0.901,0
tulu-2-7b,Tulu-2,USER,109852,0.01,A,3.16,3.287,0.127,1.188,0.2455,0
tulu-2-7b,Tulu-2,USER,109852,0.01,N,2.897,2.883,-0.013,-0.134,0.8944,0
tulu-2-7b,Tulu-2,USER,109852,0.1,O,3.103,3.16,0.057,0.806,0.427,0
tulu-2-7b,Tulu-2,USER,109852,0.1,C,3.23,3.283,0.053,0.54,0.5933,0
tulu-2-7b,Tulu-2,USER,109852,0.1,E,3.233,3.293,0.06,0.684,0.4994,0
tulu-2-7b,Tulu-2,USER,109852,0.1,A,3.16,3.23,0.07,0.669,0.5089,0
tulu-2-7b,Tulu-2,USER,109852,0.1,N,2.897,2.927,0.03,0.305,0.7627,0
tulu-2-7b,Tulu-2,USER,109852,0.5,O,3.103,3.12,0.017,0.241,0.8113,0
tulu-2-7b,Tulu-2,USER,109852,0.5,C,3.23,3.247,0.017,0.16,0.8741,0
tulu-2-7b,Tulu-2,USER,109852,0.5,E,3.233,3.257,0.023,0.291,0.7731,0
tulu-2-7b,Tulu-2,USER,109852,0.5,A,3.16,3.23,0.07,0.662,0.5136,0
tulu-2-7b,Tulu-2,USER,109852,0.5,N,2.897,2.92,0.023,0.242,0.8109,0
tulu-2-7b,Tulu-2,USER,134055,0.01,O,3.103,3.207,0.103,1.051,0.304,0
tulu-2-7b,Tulu-2,USER,134055,0.01,C,3.23,3.347,0.117,0.964,0.3439,0
tulu-2-7b,Tulu-2,USER,134055,0.01,E,3.233,3.487,0.253,2.731,0.0109,1
tulu-2-7b,Tulu-2,USER,134055,0.01,A,3.16,3.38,0.22,2.066,0.0486,1
tulu-2-7b,Tulu-2,USER,134055,0.01,N,2.897,2.867,-0.03,-0.27,0.7894,0
tulu-2-7b,Tulu-2,USER,134055,0.1,O,3.103,3.153,0.05,0.608,0.5484,0
tulu-2-7b,Tulu-2,USER,134055,0.1,C,3.23,3.35,0.12,1.202,0.2396,0
tulu-2-7b,Tulu-2,USER,134055,0.1,E,3.233,3.4,0.167,2.006,0.0547,0
tulu-2-7b,Tulu-2,USER,134055,0.1,A,3.16,3.343,0.183,1.906,0.0669,0
tulu-2-7b,Tulu-2,USER,134055,0.1,N,2.897,2.907,0.01,0.095,0.9247,0
tulu-2-7b,Tulu-2,USER,134055,0.5,O,3.103,3.113,0.01,0.137,0.8917,0
tulu-2-7b,Tulu-2,USER,134055,0.5,C,3.23,3.253,0.023,0.205,0.8389,0
tulu-2-7b,Tulu-2,USER,134055,0.5,E,3.233,3.367,0.133,1.522,0.1391,0
tulu-2-7b,Tulu-2,USER,134055,0.5,A,3.16,3.26,0.1,0.991,0.3301,0
tulu-2-7b,Tulu-2,USER,134055,0.5,N,2.897,2.9,0.003,0.03,0.9763,0
tulu-2-7b,Tulu-2,USER,210570,0.01,O,3.103,3.133,0.03,0.373,0.7119,0
tulu-2-7b,Tulu-2,USER,210570,0.01,C,3.23,3.247,0.017,0.172,0.8646,0
tulu-2-7b,Tulu-2,USER,210570,0.01,E,3.233,3.367,0.133,1.735,0.0947,0
tulu-2-7b,Tulu-2,USER,210570,0.01,A,3.16,3.28,0.12,1.261,0.2176,0
tulu-2-7b,Tulu-2,USER,210570,0.01,N,2.897,2.85,-0.047,-0.512,0.6136,0
tulu-2-7b,Tulu-2,USER,210570,0.1,O,3.103,3.13,0.027,0.345,0.7328,0
tulu-2-7b,Tulu-2,USER,210570,0.1,C,3.23,3.27,0.04,0.392,0.698,0
tulu-2-7b,Tulu-2,USER,210570,0.1,E,3.233,3.373,0.14,1.682,0.1038,0
tulu-2-7b,Tulu-2,USER,210570,0.1,A,3.16,3.31,0.15,1.395,0.1747,0
tulu-2-7b,Tulu-2,USER,210570,0.1,N,2.897,2.747,-0.15,-1.327,0.1954,0
tulu-2-7b,Tulu-2,USER,210570,0.5,O,3.103,3.093,-0.01,-0.146,0.8846,0
tulu-2-7b,Tulu-2,USER,210570,0.5,C,3.23,3.253,0.023,0.234,0.8168,0
tulu-2-7b,Tulu-2,USER,210570,0.5,E,3.233,3.303,0.07,0.855,0.3997,0
tulu-2-7b,Tulu-2,USER,210570,0.5,A,3.16,3.217,0.057,0.602,0.5518,0
tulu-2-7b,Tulu-2,USER,210570,0.5,N,2.897,2.863,-0.033,-0.349,0.7297,0
tulu-2-7b,Tulu-2,USER,21330,0.01,O,3.103,3.157,0.053,0.732,0.47,0
tulu-2-7b,Tulu-2,USER,21330,0.01,C,3.23,3.237,0.007,0.068,0.946,0
tulu-2-7b,Tulu-2,USER,21330,0.01,E,3.233,3.297,0.063,0.755,0.4564,0
tulu-2-7b,Tulu-2,USER,21330,0.01,A,3.16,3.23,0.07,0.645,0.5245,0
tulu-2-7b,Tulu-2,USER,21330,0.01,N,2.897,2.877,-0.02,-0.195,0.8466,0
tulu-2-7b,Tulu-2,USER,21330,0.1,O,3.103,3.16,0.057,0.768,0.4489,0
tulu-2-7b,Tulu-2,USER,21330,0.1,C,3.23,3.23,0.0,0.0,1.0,0
tulu-2-7b,Tulu-2,USER,21330,0.1,E,3.233,3.35,0.117,1.227,0.2304,0
tulu-2-7b,Tulu-2,USER,21330,0.1,A,3.16,3.183,0.023,0.242,0.8102,0
tulu-2-7b,Tulu-2,USER,21330,0.1,N,2.897,2.943,0.047,0.439,0.664,0
tulu-2-7b,Tulu-2,USER,21330,0.5,O,3.103,3.167,0.063,0.851,0.4022,0
tulu-2-7b,Tulu-2,USER,21330,0.5,C,3.23,3.29,0.06,0.567,0.5755,0
tulu-2-7b,Tulu-2,USER,21330,0.5,E,3.233,3.297,0.063,0.721,0.4768,0
tulu-2-7b,Tulu-2,USER,21330,0.5,A,3.16,3.227,0.067,0.698,0.4912,0
tulu-2-7b,Tulu-2,USER,21330,0.5,N,2.897,2.91,0.013,0.134,0.8947,0
tulu-2-7b,Tulu-2,USER,236209,0.01,O,3.103,3.17,0.067,0.783,0.4408,0
tulu-2-7b,Tulu-2,USER,236209,0.01,C,3.23,3.467,0.237,2.206,0.0358,1
tulu-2-7b,Tulu-2,USER,236209,0.01,E,3.233,3.443,0.21,2.395,0.0236,1
tulu-2-7b,Tulu-2,USER,236209,0.01,A,3.16,3.423,0.263,2.459,0.0208,1
tulu-2-7b,Tulu-2,USER,236209,0.01,N,2.897,2.807,-0.09,-0.863,0.3955,0
tulu-2-7b,Tulu-2,USER,236209,0.1,O,3.103,3.113,0.01,0.126,0.9007,0
tulu-2-7b,Tulu-2,USER,236209,0.1,C,3.23,3.253,0.023,0.218,0.8291,0
tulu-2-7b,Tulu-2,USER,236209,0.1,E,3.233,3.38,0.147,1.8,0.0829,0
tulu-2-7b,Tulu-2,USER,236209,0.1,A,3.16,3.33,0.17,1.565,0.1294,0
tulu-2-7b,Tulu-2,USER,236209,0.1,N,2.897,2.803,-0.093,-0.875,0.3892,0
tulu-2-7b,Tulu-2,USER,236209,0.5,O,3.103,3.11,0.007,0.092,0.9273,0
tulu-2-7b,Tulu-2,USER,236209,0.5,C,3.23,3.27,0.04,0.391,0.6989,0
tulu-2-7b,Tulu-2,USER,236209,0.5,E,3.233,3.33,0.097,1.13,0.2681,0
tulu-2-7b,Tulu-2,USER,236209,0.5,A,3.16,3.21,0.05,0.5,0.6208,0
tulu-2-7b,Tulu-2,USER,236209,0.5,N,2.897,2.84,-0.057,-0.592,0.5591,0
tulu-2-7b,Tulu-2,USER,243560,0.01,O,3.103,3.15,0.047,0.598,0.5545,0
tulu-2-7b,Tulu-2,USER,243560,0.01,C,3.23,3.513,0.283,2.671,0.0124,1
tulu-2-7b,Tulu-2,USER,243560,0.01,E,3.233,3.443,0.21,2.378,0.0245,1
tulu-2-7b,Tulu-2,USER,243560,0.01,A,3.16,3.427,0.267,2.525,0.0178,1
tulu-2-7b,Tulu-2,USER,243560,0.01,N,2.897,2.767,-0.13,-1.165,0.254,0
tulu-2-7b,Tulu-2,USER,243560,0.1,O,3.103,3.147,0.043,0.567,0.5753,0
tulu-2-7b,Tulu-2,USER,243560,0.1,C,3.23,3.28,0.05,0.484,0.6319,0
tulu-2-7b,Tulu-2,USER,243560,0.1,E,3.233,3.37,0.137,1.671,0.1061,0
tulu-2-7b,Tulu-2,USER,243560,0.1,A,3.16,3.287,0.127,1.297,0.2051,0
tulu-2-7b,Tulu-2,USER,243560,0.1,N,2.897,2.823,-0.073,-0.752,0.4588,0
tulu-2-7b,Tulu-2,USER,243560,0.5,O,3.103,3.093,-0.01,-0.146,0.8846,0
tulu-2-7b,Tulu-2,USER,243560,0.5,C,3.23,3.26,0.03,0.299,0.7669,0
tulu-2-7b,Tulu-2,USER,243560,0.5,E,3.233,3.337,0.103,1.244,0.2239,0
tulu-2-7b,Tulu-2,USER,243560,0.5,A,3.16,3.25,0.09,0.912,0.3698,0
tulu-2-7b,Tulu-2,USER,243560,0.5,N,2.897,2.85,-0.047,-0.473,0.6403,0
tulu-2-7b,Tulu-2,USER,245826,0.01,O,3.103,3.103,-0.0,-0.0,1.0,0
tulu-2-7b,Tulu-2,USER,245826,0.01,C,3.23,3.39,0.16,1.557,0.1307,0
tulu-2-7b,Tulu-2,USER,245826,0.01,E,3.233,3.363,0.13,1.477,0.1509,0
tulu-2-7b,Tulu-2,USER,245826,0.01,A,3.16,3.393,0.233,2.077,0.048,1
tulu-2-7b,Tulu-2,USER,245826,0.01,N,2.897,2.887,-0.01,-0.095,0.925,0
tulu-2-7b,Tulu-2,USER,245826,0.1,O,3.103,3.133,0.03,0.39,0.6999,0
tulu-2-7b,Tulu-2,USER,245826,0.1,C,3.23,3.31,0.08,0.697,0.4915,0
tulu-2-7b,Tulu-2,USER,245826,0.1,E,3.233,3.373,0.14,1.528,0.1379,0
tulu-2-7b,Tulu-2,USER,245826,0.1,A,3.16,3.227,0.067,0.638,0.5291,0
tulu-2-7b,Tulu-2,USER,245826,0.1,N,2.897,2.97,0.073,0.719,0.4783,0
tulu-2-7b,Tulu-2,USER,245826,0.5,O,3.103,3.113,0.01,0.128,0.899,0
tulu-2-7b,Tulu-2,USER,245826,0.5,C,3.23,3.293,0.063,0.629,0.5343,0
tulu-2-7b,Tulu-2,USER,245826,0.5,E,3.233,3.317,0.083,0.914,0.3688,0
tulu-2-7b,Tulu-2,USER,245826,0.5,A,3.16,3.173,0.013,0.158,0.8754,0
tulu-2-7b,Tulu-2,USER,245826,0.5,N,2.897,2.89,-0.007,-0.064,0.9495,0
tulu-2-7b,Tulu-2,USER,248977,0.01,O,3.103,3.217,0.113,1.237,0.2279,0
tulu-2-7b,Tulu-2,USER,248977,0.01,C,3.23,3.583,0.353,3.138,0.004,1
tulu-2-7b,Tulu-2,USER,248977,0.01,E,3.233,3.513,0.28,3.438,0.0019,1
tulu-2-7b,Tulu-2,USER,248977,0.01,A,3.16,3.51,0.35,3.258,0.0031,1
tulu-2-7b,Tulu-2,USER,248977,0.01,N,2.897,2.693,-0.203,-1.281,0.2139,0
tulu-2-7b,Tulu-2,USER,248977,0.1,O,3.103,3.227,0.123,1.301,0.2058,0
tulu-2-7b,Tulu-2,USER,248977,0.1,C,3.23,3.347,0.117,1.151,0.2595,0
tulu-2-7b,Tulu-2,USER,248977,0.1,E,3.233,3.41,0.177,2.108,0.0441,1
tulu-2-7b,Tulu-2,USER,248977,0.1,A,3.16,3.407,0.247,2.175,0.0391,1
tulu-2-7b,Tulu-2,USER,248977,0.1,N,2.897,2.813,-0.083,-0.799,0.4313,0
tulu-2-7b,Tulu-2,USER,248977,0.5,O,3.103,3.133,0.03,0.391,0.699,0
tulu-2-7b,Tulu-2,USER,248977,0.5,C,3.23,3.287,0.057,0.575,0.5703,0
tulu-2-7b,Tulu-2,USER,248977,0.5,E,3.233,3.367,0.133,1.589,0.1233,0
tulu-2-7b,Tulu-2,USER,248977,0.5,A,3.16,3.277,0.117,1.19,0.244,0
tulu-2-7b,Tulu-2,USER,248977,0.5,N,2.897,2.857,-0.04,-0.401,0.6915,0
tulu-2-7b,Tulu-2,USER,254495,0.01,O,3.103,3.22,0.117,1.321,0.1983,0
tulu-2-7b,Tulu-2,USER,254495,0.01,C,3.23,3.433,0.203,1.885,0.0698,0
tulu-2-7b,Tulu-2,USER,254495,0.01,E,3.233,3.45,0.217,2.535,0.0171,1
tulu-2-7b,Tulu-2,USER,254495,0.01,A,3.16,3.46,0.3,2.806,0.0093,1
tulu-2-7b,Tulu-2,USER,254495,0.01,N,2.897,2.813,-0.083,-0.78,0.4422,0
tulu-2-7b,Tulu-2,USER,254495,0.1,O,3.103,3.17,0.067,0.832,0.413,0
tulu-2-7b,Tulu-2,USER,254495,0.1,C,3.23,3.287,0.057,0.542,0.5919,0
tulu-2-7b,Tulu-2,USER,254495,0.1,E,3.233,3.357,0.123,1.5,0.1451,0
tulu-2-7b,Tulu-2,USER,254495,0.1,A,3.16,3.363,0.203,1.867,0.0732,0
tulu-2-7b,Tulu-2,USER,254495,0.1,N,2.897,2.823,-0.073,-0.756,0.4566,0
tulu-2-7b,Tulu-2,USER,254495,0.5,O,3.103,3.097,-0.007,-0.098,0.9227,0
tulu-2-7b,Tulu-2,USER,254495,0.5,C,3.23,3.26,0.03,0.298,0.7676,0
tulu-2-7b,Tulu-2,USER,254495,0.5,E,3.233,3.37,0.137,1.661,0.1081,0
tulu-2-7b,Tulu-2,USER,254495,0.5,A,3.16,3.267,0.107,0.977,0.3375,0
tulu-2-7b,Tulu-2,USER,254495,0.5,N,2.897,2.78,-0.117,-1.096,0.2824,0
tulu-2-7b,Tulu-2,USER,257719,0.01,O,3.103,3.16,0.057,0.586,0.5636,0
tulu-2-7b,Tulu-2,USER,257719,0.01,C,3.23,3.31,0.08,0.771,0.447,0
tulu-2-7b,Tulu-2,USER,257719,0.01,E,3.233,3.417,0.183,2.172,0.0385,1
tulu-2-7b,Tulu-2,USER,257719,0.01,A,3.16,3.317,0.157,1.592,0.1227,0
tulu-2-7b,Tulu-2,USER,257719,0.01,N,2.897,2.8,-0.097,-1.026,0.3145,0
tulu-2-7b,Tulu-2,USER,257719,0.1,O,3.103,3.17,0.067,0.703,0.4887,0
tulu-2-7b,Tulu-2,USER,257719,0.1,C,3.23,3.323,0.093,0.905,0.3733,0
tulu-2-7b,Tulu-2,USER,257719,0.1,E,3.233,3.423,0.19,2.128,0.0423,1
tulu-2-7b,Tulu-2,USER,257719,0.1,A,3.16,3.337,0.177,1.801,0.0825,0
tulu-2-7b,Tulu-2,USER,257719,0.1,N,2.897,2.783,-0.113,-1.162,0.2556,0
tulu-2-7b,Tulu-2,USER,257719,0.5,O,3.103,3.093,-0.01,-0.14,0.8898,0
tulu-2-7b,Tulu-2,USER,257719,0.5,C,3.23,3.243,0.013,0.133,0.8951,0
tulu-2-7b,Tulu-2,USER,257719,0.5,E,3.233,3.373,0.14,1.62,0.1164,0
tulu-2-7b,Tulu-2,USER,257719,0.5,A,3.16,3.21,0.05,0.493,0.6262,0
tulu-2-7b,Tulu-2,USER,257719,0.5,N,2.897,2.833,-0.063,-0.631,0.5331,0
tulu-2-7b,Tulu-2,USER,265585,0.01,O,3.103,3.093,-0.01,-0.139,0.8904,0
tulu-2-7b,Tulu-2,USER,265585,0.01,C,3.23,3.223,-0.007,-0.066,0.9481,0
tulu-2-7b,Tulu-2,USER,265585,0.01,E,3.233,3.26,0.027,0.307,0.7614,0
tulu-2-7b,Tulu-2,USER,265585,0.01,A,3.16,3.153,-0.007,-0.072,0.9435,0
tulu-2-7b,Tulu-2,USER,265585,0.01,N,2.897,2.893,-0.003,-0.032,0.9745,0
tulu-2-7b,Tulu-2,USER,265585,0.1,O,3.103,3.127,0.023,0.323,0.7494,0
tulu-2-7b,Tulu-2,USER,265585,0.1,C,3.23,3.287,0.057,0.548,0.5884,0
tulu-2-7b,Tulu-2,USER,265585,0.1,E,3.233,3.377,0.143,1.608,0.1191,0
tulu-2-7b,Tulu-2,USER,265585,0.1,A,3.16,3.193,0.033,0.334,0.7412,0
tulu-2-7b,Tulu-2,USER,265585,0.1,N,2.897,2.897,-0.0,-0.0,1.0,0
tulu-2-7b,Tulu-2,USER,265585,0.5,O,3.103,3.1,-0.003,-0.048,0.9618,0
tulu-2-7b,Tulu-2,USER,265585,0.5,C,3.23,3.28,0.05,0.489,0.6288,0
tulu-2-7b,Tulu-2,USER,265585,0.5,E,3.233,3.297,0.063,0.677,0.504,0
tulu-2-7b,Tulu-2,USER,265585,0.5,A,3.16,3.17,0.01,0.101,0.9201,0
tulu-2-7b,Tulu-2,USER,265585,0.5,N,2.897,2.89,-0.007,-0.063,0.9499,0
tulu-2-7b,Tulu-2,USER,267253,0.01,O,3.103,3.187,0.083,0.95,0.3513,0
tulu-2-7b,Tulu-2,USER,267253,0.01,C,3.23,3.607,0.377,2.982,0.0062,1
tulu-2-7b,Tulu-2,USER,267253,0.01,E,3.233,3.483,0.25,2.472,0.0202,1
tulu-2-7b,Tulu-2,USER,267253,0.01,A,3.16,3.62,0.46,3.906,0.0006,1
tulu-2-7b,Tulu-2,USER,267253,0.01,N,2.897,2.653,-0.243,-1.836,0.0783,0
tulu-2-7b,Tulu-2,USER,267253,0.1,O,3.103,3.21,0.107,1.245,0.2244,0
tulu-2-7b,Tulu-2,USER,267253,0.1,C,3.23,3.41,0.18,1.666,0.1069,0
tulu-2-7b,Tulu-2,USER,267253,0.1,E,3.233,3.433,0.2,2.323,0.0277,1
tulu-2-7b,Tulu-2,USER,267253,0.1,A,3.16,3.413,0.253,2.847,0.0082,1
tulu-2-7b,Tulu-2,USER,267253,0.1,N,2.897,2.873,-0.023,-0.224,0.8241,0
tulu-2-7b,Tulu-2,USER,267253,0.5,O,3.103,3.123,0.02,0.261,0.7964,0
tulu-2-7b,Tulu-2,USER,267253,0.5,C,3.23,3.357,0.127,1.206,0.2378,0
tulu-2-7b,Tulu-2,USER,267253,0.5,E,3.233,3.377,0.143,1.568,0.1282,0
tulu-2-7b,Tulu-2,USER,267253,0.5,A,3.16,3.25,0.09,0.886,0.3832,0
tulu-2-7b,Tulu-2,USER,267253,0.5,N,2.897,2.92,0.023,0.232,0.818,0
tulu-2-7b,Tulu-2,USER,298112,0.01,O,3.103,3.17,0.067,0.67,0.5097,0
tulu-2-7b,Tulu-2,USER,298112,0.01,C,3.23,3.283,0.053,0.496,0.6239,0
tulu-2-7b,Tulu-2,USER,298112,0.01,E,3.233,3.423,0.19,2.24,0.0332,1
tulu-2-7b,Tulu-2,USER,298112,0.01,A,3.16,3.35,0.19,1.712,0.0989,0
tulu-2-7b,Tulu-2,USER,298112,0.01,N,2.897,2.75,-0.147,-1.426,0.1649,0
tulu-2-7b,Tulu-2,USER,298112,0.1,O,3.103,3.1,-0.003,-0.043,0.9657,0
